idx,edit_dist,len_match,num_sub,pred_len,label_len,cluster_size,confidence
923,8,True,9,110,110,2,0.6985068321228027
930,4,True,14,110,110,13,0.8611574172973633
937,7,True,14,110,110,16,0.7938945293426514
938,2,True,51,110,110,5,0.8676019906997681
940,1,True,1,110,110,12,0.897610604763031
945,5,True,7,110,110,3,0.7507725954055786
951,2,True,34,110,110,12,0.8891657590866089
963,15,True,48,110,110,1,0.6021481156349182
972,1,True,1,110,110,7,0.8599061965942383
984,4,True,20,110,110,6,0.885964572429657
986,3,True,8,110,110,13,0.819510817527771
1010,5,True,24,110,110,4,0.8455451726913452
1018,1,True,1,110,110,8,0.921431303024292
1022,2,True,15,110,110,16,0.8528020977973938
1025,2,True,46,110,110,12,0.8893817067146301
1036,1,True,1,110,110,6,0.9182251691818237
1043,2,True,39,110,110,7,0.9156476259231567
1051,2,True,5,110,110,7,0.9213821291923523
1058,4,True,9,110,110,16,0.826586902141571
1064,2,True,2,110,110,5,0.9164963960647583
1066,4,True,12,110,110,7,0.8799085021018982
1070,2,True,7,110,110,5,0.9112606644630432
1087,3,True,20,110,110,9,0.866138756275177
1103,1,True,1,110,110,5,0.9067400693893433
1111,19,True,41,110,110,1,0.5960023999214172
1120,2,True,3,110,110,8,0.9071077108383179
1145,2,True,49,110,110,16,0.8930460214614868
1169,2,True,36,110,110,5,0.898058295249939
1170,5,True,26,110,110,4,0.7973604798316956
1173,2,True,29,110,110,9,0.8757938742637634
1175,3,True,69,110,110,3,0.8216089606285095
1177,2,True,39,110,110,7,0.9018641114234924
1178,2,True,13,110,110,4,0.8945377469062805
1179,1,True,1,110,110,16,0.9206709861755371
1188,2,True,2,110,110,8,0.8687717914581299
1192,2,True,42,110,110,16,0.8499840497970581
1197,3,True,58,110,110,8,0.9160512089729309
1219,2,True,25,110,110,7,0.9216843843460083
1221,2,True,25,110,110,11,0.8393364548683167
1226,6,True,7,110,110,7,0.8464685678482056
1239,2,True,28,110,110,16,0.8945379853248596
1241,2,True,17,110,110,5,0.9126437902450562
1248,1,True,1,110,110,5,0.9181366562843323
1254,2,True,35,110,110,3,0.8914280533790588
1255,2,True,18,110,110,16,0.9086158871650696
1256,4,True,10,110,110,10,0.8581295609474182
1257,1,True,1,110,110,6,0.9182006120681763
1263,2,True,15,110,110,6,0.8705651164054871
1269,2,True,49,110,110,6,0.9051191210746765
1278,1,True,1,110,110,11,0.9195138812065125
1279,2,True,16,110,110,15,0.9179795980453491
